torch.less,59.95227885,
torch.less_equal,55.39416385,
torch.lgamma,71.36365819,
torch.linalg.cholesky,62.5263114,
torch.linalg.cholesky_ex,58.78658247,
torch.linalg.cond,86.91057944,
torch.linalg.det,66.49289036,
torch.linalg.eig,74.91765475,
torch.linalg.eigh,69.53975892,
torch.linalg.eigvals,51.22118807,
torch.linalg.eigvalsh,82.37249756,
torch.linalg.inv,74.72644138,
torch.linalg.inv_ex,71.33106613,
torch.linalg.lstsq,92.37119794,
torch.linalg.matmul,72.38391566,
torch.linalg.matrix_norm,59.35037851,
torch.linalg.matrix_power,62.99086857,
torch.linalg.matrix_rank,71.89442492,
torch.linalg.norm,63.33277202,
torch.linalg.pinv,61.91314912,
torch.linalg.qr,71.94300699,
torch.linalg.slogdet,63.36586714,
torch.linalg.solve,66.56171894,
torch.linalg.svd,92.89204264,
torch.linalg.svdvals,72.84112215,
torch.linalg.vector_norm,56.80595684,
torch.linspace,55.34534764,
torch.lobpcg,800.1168382,
torch.log,20.67783499,
torch.log10,70.09756827,
torch.log1p,68.43621039,
torch.log2,76.88831186,
torch.logaddexp,60.38466167,
torch.logaddexp2,68.84619045,
torch.logcumsumexp,57.32165408,
torch.logdet,61.83277035,
torch.logical_and,48.70774913,
torch.logical_not,69.1836977,
torch.logical_or,51.00786161,
torch.logical_xor,56.74280286,
torch.logit,63.49337697,
torch.logspace,54.31537294,
torch.logsumexp,59.40839434,
torch.lstsq,52.34905744,
torch.lt,57.11022043,
torch.lu,81.53206158,
torch.lu_solve,3.355501175,
torch.masked_select,65.52267432,
torch.matmul,81.09970808,
torch.matrix_exp,69.60967588,
torch.matrix_power,53.2938168,
torch.matrix_rank,70.37574148,
torch.max,65.74842095,
torch.maximum,67.86697102,
torch.mean,65.75977778,
torch.median,63.7831316,
torch.meshgrid,53.35118651,
torch.min,69.45735407,
torch.minimum,70.45972204,
torch.mm,61.48411179,
torch.mode,68.94747448,
torch.moveaxis,75.36056542,
torch.movedim,62.5091908,
torch.msort,75.31187701,
torch.mul,69.26704574,
torch.multinomial,53.26641989,
torch.multiply,66.38899136,
torch.mv,62.55376434,
torch.mvlgamma,56.00646663,
torch.nan_to_num,68.80085278,
torch.nanmean,63.9263649,
torch.nanmedian,63.58464313,
torch.nanquantile,60.90077543,
torch.nansum,59.28739905,
torch.narrow,65.43489575,
torch.ne,46.79462504,
torch.neg,75.36412287,
torch.negative,69.79112434,
torch.nextafter,51.99868321,
torch.nn.AdaptiveAvgPool1d,88.85237551,
torch.nn.AdaptiveAvgPool2d,65.87844872,
torch.nn.AdaptiveAvgPool3d,87.27902102,
torch.nn.AdaptiveMaxPool1d,87.98340654,
torch.nn.AdaptiveMaxPool2d,65.37199306,
torch.nn.AdaptiveMaxPool3d,81.4402554,
torch.nn.AlphaDropout,21.21215248,
torch.nn.AvgPool1d,55.42487383,
torch.nn.AvgPool2d,71.3072288,
torch.nn.AvgPool3d,56.4455204,
torch.nn.BCELoss,54.55636311,
torch.nn.BCEWithLogitsLoss,61.79264331,
torch.nn.BatchNorm1d,51.76688194,
torch.nn.BatchNorm2d,55.92032933,
torch.nn.BatchNorm3d,55.86013484,
